velocity,radius,weight,stiffness,ideal_x,ideal_y,displacement_x,displacement_y
7.9015,40.2270,10.0000,1.3304,28.4448,28.4448,-0.0736,0.3106
110.6787,3.2878,10.0000,1.5793,2.3248,2.3248,-82.2232,82.3303
40.3679,0.9672,10.0000,0.8427,0.6839,0.6839,-20.4643,20.4352
63.4253,4.0958,10.0000,0.5190,2.8962,2.8962,-82.2039,82.1271
82.1806,35.0384,10.0000,0.6803,24.7759,24.7759,0.0114,99.2238
141.4105,32.5703,10.0000,1.4495,23.0307,23.0307,0.0687,137.9409
62.6616,20.4707,10.0000,0.5228,14.4749,14.4749,-0.0482,75.1226
147.4579,4.5632,10.0000,1.9104,3.2266,3.2266,-120.8515,120.7006
45.2182,36.0653,10.0000,1.9993,25.5020,25.5020,-0.1176,10.1734
105.1648,15.5102,10.0000,1.0673,10.9673,10.9673,0.1083,103.6430
99.9508,1.9063,10.0000,1.8428,1.3480,1.3480,-57.5447,57.5392
80.8690,18.8613,10.0000,1.3851,13.3370,13.3370,0.0288,47.1755
104.7158,1.7672,10.0000,1.7526,1.2496,1.2496,-66.4886,66.5419
99.9792,21.0785,10.0000,1.2235,14.9048,14.9048,0.0050,81.8621
26.7199,14.7514,10.0000,0.5892,10.4308,10.4308,-0.0047,12.2417
19.2022,35.4776,10.0000,1.1905,25.0865,25.0865,0.0595,3.0965
149.8621,38.1207,10.0000,0.9781,26.9554,26.9554,-0.1601,229.5491
25.6682,5.4508,10.0000,1.8652,3.8543,3.8543,-0.0351,3.6305
4.8901,0.5305,10.0000,1.8468,0.3751,0.3751,-0.0461,0.1648
84.1800,21.0161,10.0000,1.4768,14.8607,14.8607,-0.0076,48.0369
132.2800,15.7980,10.0000,0.8691,11.1708,11.1708,-0.0544,201.4422
100.3763,46.7424,10.0000,0.8510,33.0519,33.0519,-0.0722,118.2420
28.5650,2.7314,10.0000,1.3227,1.9314,1.9314,-6.5561,6.3939
55.3375,4.9482,10.0000,1.0892,3.4989,3.4989,-29.7880,29.9444
69.1089,3.8207,10.0000,1.6322,2.7017,2.7017,-31.1768,30.8681
147.2457,39.3344,10.0000,1.0889,27.8136,27.8136,-0.0244,199.1109
23.4607,22.0724,10.0000,0.8981,15.6076,15.6076,0.1165,6.1604
128.3284,35.8680,10.0000,1.0203,25.3625,25.3625,0.0427,161.3218
96.7147,36.4493,10.0000,1.9014,25.7735,25.7735,-0.0016,49.3001
56.4408,31.5679,10.0000,1.0608,22.3219,22.3219,0.0697,30.0043
28.6386,1.8982,10.0000,1.2238,1.3423,1.3423,-7.1404,7.3487
64.2379,48.2925,10.0000,0.8573,34.1480,34.1480,0.0381,48.0704
72.3033,40.1606,10.0000,1.2969,28.3978,28.3978,-0.0433,40.3274
18.0917,29.2292,10.0000,0.8152,20.6682,20.6682,0.1364,3.9874
88.4261,9.2362,10.0000,0.9428,6.5310,6.5310,0.0162,83.1046
33.9282,44.8704,10.0000,1.2980,31.7282,31.7282,0.1079,8.8213
57.6929,3.2018,10.0000,1.2614,2.2640,2.2640,-28.0810,28.1123
87.4480,4.0176,10.0000,1.2487,2.8408,2.8408,-64.9593,64.9455
37.7709,1.0019,10.0000,1.8672,0.7084,0.7084,-8.2412,7.8384
43.5661,16.5873,10.0000,1.5955,11.7290,11.7290,-0.0881,12.0378
92.5636,25.8578,10.0000,1.8496,18.2842,18.2842,-0.0494,46.2390
39.7921,3.1070,10.0000,1.7074,2.1970,2.1970,-9.8718,9.9065
123.6564,19.8859,10.0000,1.1719,14.0615,14.0615,-0.0777,130.2408
147.3995,4.4167,10.0000,0.8525,3.1231,3.1231,-270.3873,270.4259
109.5373,39.0548,10.0000,0.6007,27.6159,27.6159,0.1334,199.8611
51.5816,41.1282,10.0000,0.9263,29.0820,29.0820,0.0468,28.7415
87.6104,41.1403,10.0000,1.1476,29.0906,29.0906,-0.1067,66.9544
16.1654,3.6040,10.0000,1.1827,2.5484,2.5484,-2.4201,2.3909
135.9462,44.4487,10.0000,1.9690,31.4299,31.4299,-0.1369,93.8485
131.9481,8.9363,10.0000,1.8904,6.3189,6.3189,0.1256,92.0696
122.6641,35.0561,10.0000,1.3964,24.7884,24.7884,0.0407,107.7482
39.1092,27.6090,10.0000,1.3755,19.5225,19.5225,-0.0421,11.1451
89.1534,20.1003,10.0000,0.6696,14.2131,14.2131,-0.0502,118.7585
3.3769,1.5934,10.0000,1.0988,1.1267,1.1267,-0.1801,0.0295
63.7889,31.4853,10.0000,1.9143,22.2634,22.2634,-0.0431,21.3533
46.9078,20.8370,10.0000,0.8215,14.7340,14.7340,0.0488,26.8761
24.2227,14.3023,10.0000,0.7557,10.1132,10.1132,0.2173,7.7285
26.8149,16.7970,10.0000,1.0203,11.8772,11.8772,-0.0548,7.1326
63.4329,9.4392,10.0000,1.4303,6.6745,6.6745,-0.0184,28.1914
14.1344,11.7528,10.0000,1.1536,8.3105,8.3105,0.0737,1.8146
89.7786,2.0423,10.0000,1.1237,1.4441,1.4441,-76.0896,76.2728
70.6386,19.4459,10.0000,0.9278,13.7503,13.7503,-0.0139,53.6309
104.3924,31.7475,10.0000,1.8576,22.4489,22.4489,-0.0630,58.7438
104.9832,11.9182,10.0000,1.5242,8.4274,8.4274,0.1402,72.2758
95.7796,7.8182,10.0000,0.6564,5.5283,5.5283,0.1728,139.7736
5.0406,5.3502,10.0000,0.6252,3.7832,3.7832,-0.0528,0.5085
10.3209,39.8417,10.0000,0.5201,28.1723,28.1723,-0.0350,1.9271
47.9400,35.6920,10.0000,1.8781,25.2381,25.2381,-0.2905,12.3106
79.6296,2.9545,10.0000,1.0514,2.0891,2.0891,-63.9154,63.8710
98.1669,0.8041,10.0000,1.1330,0.5686,0.5686,-90.3314,89.9888
61.1429,10.4226,10.0000,1.3636,7.3699,7.3699,-0.0837,27.3591
122.9972,37.3664,10.0000,0.7790,26.4220,26.4220,0.0915,194.1770
107.7538,12.2834,10.0000,0.5333,8.6857,8.6857,0.2093,217.6345
145.2974,10.4072,10.0000,1.4870,7.3590,7.3590,-0.1114,141.9468
79.7001,35.6518,10.0000,1.1880,25.2097,25.2097,0.0182,53.4864
48.7719,11.5172,10.0000,0.8000,8.1439,8.1439,0.0167,29.7773
15.8444,7.6022,10.0000,0.7948,5.3756,5.3756,0.0579,3.1255
91.6438,11.0724,10.0000,1.5404,7.8294,7.8294,-0.1075,54.5329
116.8203,5.6651,10.0000,1.6211,4.0058,4.0058,0.1141,84.3988
63.5179,13.5103,10.0000,1.3150,9.5532,9.5532,-0.0144,30.5446
13.6235,8.1888,10.0000,1.2888,5.7904,5.7904,-0.1615,1.3695
39.9707,6.7037,10.0000,1.1101,4.7402,4.7402,-0.1293,14.3588
23.0485,18.8542,10.0000,1.3355,13.3319,13.3319,-0.1367,4.0200
42.1508,28.2081,10.0000,1.5959,19.9461,19.9461,0.1632,11.2533
66.0128,22.7080,10.0000,0.9403,16.0570,16.0570,0.0148,46.3834
79.0714,49.7838,10.0000,1.6768,35.2025,35.2025,-0.0232,37.1750
68.6137,24.7820,10.0000,0.6137,17.5235,17.5235,-0.1261,76.6410
131.3057,2.3470,10.0000,1.2075,1.6596,1.6596,-151.4196,151.2692
77.7078,11.8148,10.0000,1.0987,8.3543,8.3543,-0.0389,54.9781
141.5434,1.5688,10.0000,1.8667,1.1093,1.1093,-113.7973,113.8997
95.6564,40.0123,10.0000,1.1420,28.2930,28.2930,0.2146,80.0631
143.6541,38.3528,10.0000,1.9176,27.1195,27.1195,0.0556,107.4537
36.1061,8.9440,10.0000,1.1068,6.3243,6.3243,0.0939,11.7272
101.4183,26.1692,10.0000,0.8637,18.5044,18.5044,0.0771,119.3576
43.3597,18.1773,10.0000,1.8089,12.8533,12.8533,-0.0829,10.3594
100.7712,23.3083,10.0000,1.2410,16.4814,16.4814,0.1762,81.9718
104.2711,24.3607,10.0000,1.1354,17.2256,17.2256,0.0440,95.7203
10.1989,44.2068,10.0000,1.3285,31.2589,31.2589,-0.0787,0.6812
38.2185,36.8263,10.0000,0.8729,26.0401,26.0401,-0.0822,16.7623
33.6060,5.6434,10.0000,0.8857,3.9905,3.9905,0.0286,12.9170
100.1749,2.7004,10.0000,0.8146,1.9095,1.9095,-130.6568,130.7147
126.6588,4.1273,10.0000,1.3709,2.9184,2.9184,-124.1860,124.1329
51.6694,2.2003,10.0000,1.7527,1.5559,1.5559,-16.2802,16.2279
117.0779,2.8309,10.0000,1.7790,2.0017,2.0017,-81.8721,81.7372
101.2998,0.9257,10.0000,1.4658,0.6546,0.6546,-74.1483,74.2908
1.0073,6.1063,10.0000,1.9775,4.3178,4.3178,0.0592,-0.0433
90.3256,4.5909,10.0000,1.9685,3.2463,3.2463,-44.2303,43.9129
58.0157,15.6647,10.0000,1.5239,11.0766,11.0766,0.0396,21.9325
137.3987,31.9219,10.0000,1.6782,22.5722,22.5722,-0.0820,112.6559
0.1727,1.4343,10.0000,1.0232,1.0142,1.0142,-0.0113,0.0075
69.3674,2.2193,10.0000,1.6708,1.5693,1.5693,-30.6975,30.5424
63.6524,3.4713,10.0000,0.5696,2.4546,2.4546,-75.3514,75.2697
69.1375,3.9127,10.0000,1.0292,2.7667,2.7667,-49.2983,49.2273
115.5240,46.6789,10.0000,1.0355,33.0070,33.0070,0.0383,129.0176
48.3708,20.0486,10.0000,0.6946,14.1765,14.1765,0.1714,33.7367
117.7109,1.2788,10.0000,1.9734,0.9043,0.9043,-74.3187,74.4120
70.7036,24.9365,10.0000,1.1236,17.6328,17.6328,-0.0256,44.3768
5.3644,9.4612,10.0000,1.1097,6.6901,6.6901,0.2236,0.0726
26.3812,37.1818,10.0000,1.6740,26.2915,26.2915,0.0466,4.1192
108.2637,37.4737,10.0000,1.1498,26.4979,26.4979,0.0449,101.7810
71.0229,40.2112,10.0000,1.3644,28.4336,28.4336,-0.1786,37.0004
22.9082,47.3920,10.0000,1.4757,33.5112,33.5112,0.1971,3.6047
51.1687,2.8282,10.0000,0.5495,1.9998,1.9998,-50.4730,50.4635
91.1084,7.1406,10.0000,1.1060,5.0492,5.0492,0.0334,74.9887
28.7618,4.9790,10.0000,1.9384,3.5207,3.5207,-4.5944,4.4359
110.7640,3.6842,10.0000,1.3933,2.6052,2.6052,-93.4323,93.4837
36.4274,0.8626,10.0000,1.8996,0.6099,0.6099,-7.1862,7.4366
137.6137,0.6949,10.0000,1.9056,0.4914,0.4914,-105.4245,105.2667
40.3592,2.7102,10.0000,1.6336,1.9164,1.9164,-10.4952,10.6351
114.8250,41.0158,10.0000,1.3084,29.0025,29.0025,-0.0877,100.8575
28.2993,2.5097,10.0000,1.7364,1.7746,1.7746,-4.7589,4.8424
43.1247,26.0055,10.0000,0.5161,18.3887,18.3887,-0.0023,36.1827
13.6670,17.5613,10.0000,1.6198,12.4177,12.4177,-0.0266,1.2100
86.4314,7.0124,10.0000,0.6546,4.9586,4.9586,-0.0400,114.1296
102.5045,40.4398,10.0000,0.5726,28.5953,28.5953,-0.2031,183.3902
81.9890,2.6906,10.0000,0.7785,1.9025,1.9025,-91.5866,91.5080
63.8593,1.2465,10.0000,1.2093,0.8814,0.8814,-35.9584,35.8298
96.6664,45.4606,10.0000,0.5145,32.1455,32.1455,-0.0480,181.7125
97.1426,2.1230,10.0000,1.7873,1.5012,1.5012,-56.1003,55.7786
101.8525,39.9058,10.0000,1.2102,28.2176,28.2176,0.1511,85.6774
95.3680,4.4632,10.0000,0.7249,3.1560,3.1560,-133.0830,133.0096
141.7761,42.6853,10.0000,0.8682,30.1830,30.1830,-0.0365,231.6610
31.3402,20.4989,10.0000,0.5852,14.4949,14.4949,0.1097,16.7130
106.3923,13.6037,10.0000,0.8079,9.6192,9.6192,0.0474,140.0744
35.4346,3.8496,10.0000,1.1982,2.7221,2.7221,-11.1422,11.0659
17.9094,22.0298,10.0000,1.1915,15.5774,15.5774,-0.0517,2.8664
91.0956,16.5350,10.0000,1.0266,11.6920,11.6920,-0.0159,80.9120
67.5207,2.3755,10.0000,1.1615,1.6797,1.6797,-41.6115,41.6959
68.8088,5.9658,10.0000,0.9941,4.2185,4.2185,0.0102,47.5876
99.2917,18.1975,10.0000,1.3581,12.8676,12.8676,-0.0103,72.8014
115.5428,15.8190,10.0000,1.9885,11.1857,11.1857,0.0166,67.0711
52.5327,14.1165,10.0000,1.5768,9.9819,9.9819,-0.0311,17.6793
99.3014,4.5831,10.0000,1.0415,3.2407,3.2407,-100.5421,100.4072
62.4238,20.6699,10.0000,1.3591,14.6159,14.6159,-0.0785,28.5109
126.2894,0.9244,10.0000,1.0705,0.6536,0.6536,-157.9583,158.0865
124.9375,29.1717,10.0000,1.0581,20.6275,20.6275,0.0759,147.6025
38.4661,10.5941,10.0000,1.1364,7.4912,7.4912,-0.0487,13.0549
92.0191,1.3160,10.0000,1.6147,0.9305,0.9305,-55.7663,55.4052
87.3374,13.6732,10.0000,1.0401,9.6684,9.6684,-0.0173,73.4853
81.1109,4.7596,10.0000,1.4397,3.3656,3.3656,-48.6132,48.4197
130.4912,26.9879,10.0000,1.7793,19.0833,19.0833,0.1644,95.9126
39.7169,0.9538,10.0000,0.6800,0.6745,0.6745,-24.4503,24.6710
47.7111,23.3155,10.0000,0.7615,16.4865,16.4865,-0.0430,29.9535
17.8822,2.2462,10.0000,1.9259,1.5883,1.5883,-1.8207,1.8724
140.9744,1.8015,10.0000,1.9663,1.2739,1.2739,-107.1852,107.1130
96.8328,0.8289,10.0000,0.8780,0.5861,0.5861,-113.2610,113.3614
71.9195,38.0713,10.0000,0.9269,26.9205,26.9205,0.1591,55.6591
95.8975,1.3757,10.0000,1.7574,0.9728,0.9728,-55.5776,55.5360
81.7074,18.4957,10.0000,1.7032,13.0784,13.0784,0.0804,39.2259
97.0967,41.3211,10.0000,1.0549,29.2184,29.2184,-0.0373,89.7333
81.5829,46.1149,10.0000,1.0442,32.6082,32.6082,-0.1744,63.9119
108.1570,2.3787,10.0000,0.9076,1.6820,1.6820,-136.7210,136.5821
78.3743,39.4299,10.0000,0.8892,27.8811,27.8811,-0.0401,69.1866
149.0557,20.0395,10.0000,1.9916,14.1701,14.1701,0.0886,111.3627
32.8015,37.3702,10.0000,0.5694,26.4247,26.4247,0.0813,18.9390
15.8697,6.5117,10.0000,1.5145,4.6045,4.6045,0.1052,1.8313
16.4546,32.7031,10.0000,1.2525,23.1246,23.1246,-0.2442,2.2908
9.5387,10.0483,10.0000,0.6699,7.1052,7.1052,-0.0719,1.2827
60.6870,1.8182,10.0000,1.1920,1.2856,1.2856,-32.8598,32.7937
67.2559,3.6596,10.0000,1.5779,2.5877,2.5877,-30.4402,30.4419
54.8724,7.2771,10.0000,1.9409,5.1457,5.1457,-0.0779,15.6809
114.5257,7.4845,10.0000,1.2934,5.2923,5.2923,0.0172,101.2996
94.1845,1.5787,10.0000,1.9031,1.1163,1.1163,-49.4179,49.4272
115.7971,4.8177,10.0000,1.9844,3.4066,3.4066,-71.5637,71.6032
139.9280,6.1799,10.0000,1.1986,4.3698,4.3698,0.0926,163.4098
145.9111,47.9946,10.0000,1.0457,33.9373,33.9373,0.1785,203.5906
28.8043,1.8746,10.0000,0.6355,1.3255,1.3255,-13.7108,13.8261
20.8311,28.6346,10.0000,1.7663,20.2477,20.2477,0.0898,2.3320
104.4400,39.0314,10.0000,1.1206,27.5994,27.5994,-0.0463,97.3458
14.0730,31.5418,10.0000,1.6360,22.3034,22.3034,0.0608,1.1277
78.8107,38.2508,10.0000,1.3311,27.0474,27.0474,-0.0459,46.5453
79.5516,19.3738,10.0000,1.2144,13.6993,13.6993,0.2691,52.0372
129.1710,1.1971,10.0000,0.8999,0.8465,0.8465,-196.6817,196.4877
72.7280,2.9998,10.0000,0.7029,2.1212,2.1212,-79.9211,79.8181
59.0185,43.1658,10.0000,0.6166,30.5229,30.5229,-0.0832,56.5267
100.7147,27.2141,10.0000,1.7699,19.2433,19.2433,0.1093,57.2706
111.1887,10.1676,10.0000,1.0056,7.1896,7.1896,0.1146,123.0604
78.0079,4.0574,10.0000,1.5110,2.8690,2.8690,-42.5393,42.7772
52.1569,41.5523,10.0000,0.6566,29.3819,29.3819,0.0046,41.6268
22.4996,35.0073,10.0000,1.3810,24.7539,24.7539,0.0718,3.6575
87.9138,2.4974,10.0000,0.6722,1.7659,1.7659,-121.9948,121.9303
39.3218,22.1802,10.0000,0.8740,15.6838,15.6838,-0.0253,17.6118
6.6681,37.3464,10.0000,1.1213,26.4079,26.4079,-0.0032,0.4563
113.2400,23.8383,10.0000,1.5732,16.8562,16.8562,-0.0103,81.4075
36.4178,7.5170,10.0000,1.8045,5.3153,5.3153,-0.0610,7.4002
66.3603,4.9812,10.0000,1.7231,3.5222,3.5222,-27.0306,27.1824
103.1694,31.3250,10.0000,0.8487,22.1501,22.1501,-0.0810,125.3689
53.8842,2.4646,10.0000,1.0195,1.7428,1.7428,-30.3326,30.1684
110.4510,18.4472,10.0000,1.9409,13.0442,13.0442,-0.1039,62.7370
59.2061,1.8700,10.0000,0.9520,1.3223,1.3223,-38.9824,38.8571
102.5124,23.4303,10.0000,0.7313,16.5677,16.5677,-0.0270,143.7644
105.6071,31.3740,10.0000,1.6167,22.1848,22.1848,-0.0008,69.0096
66.3458,19.2030,10.0000,0.9243,13.5786,13.5786,0.0338,47.9224
2.9366,11.6311,10.0000,0.9933,8.2245,8.2245,-0.0614,0.1461
49.6287,49.6188,10.0000,0.5020,35.0858,35.0858,-0.1171,49.1636
63.6464,9.8372,10.0000,1.3459,6.9559,6.9559,0.0734,30.1980
40.5406,20.0416,10.0000,1.1662,14.1715,14.1715,-0.0401,14.0504
29.5581,6.7082,10.0000,0.7420,4.7434,4.7434,0.0889,11.8245
123.2582,46.5083,10.0000,1.5552,32.8863,32.8863,0.1557,97.7731
64.4882,21.7914,10.0000,1.3160,15.4088,15.4088,0.2646,31.7488
133.1656,49.5122,10.0000,0.8819,35.0104,35.0104,-0.1344,200.9222
58.6774,29.4555,10.0000,1.0897,20.8282,20.8282,-0.0478,31.4687
115.3672,30.3492,10.0000,0.8669,21.4602,21.4602,-0.0282,153.6411
59.5187,13.4554,10.0000,1.3740,9.5144,9.5144,0.1228,25.7157
121.2771,1.6093,10.0000,0.5791,1.1379,1.1379,-269.2487,269.4413
113.2616,14.6973,10.0000,1.4034,10.3926,10.3926,-0.0138,91.4866
56.6093,26.8388,10.0000,0.5600,18.9779,18.9779,0.1378,57.1983
32.4028,14.8775,10.0000,1.7936,10.5200,10.5200,-0.0024,5.8713
118.5611,47.1593,10.0000,1.0147,33.3466,33.3466,-0.0366,138.5837
142.3956,4.8237,10.0000,0.6684,3.4109,3.4109,-321.7349,321.9118
49.1348,17.4931,10.0000,1.3901,12.3695,12.3695,0.0089,17.2904
100.6897,47.8897,10.0000,1.4451,33.8631,33.8631,-0.0083,70.1463
65.7967,41.6720,10.0000,1.6721,29.4665,29.4665,-0.0442,26.1504
125.0251,20.7319,10.0000,1.6048,14.6597,14.6597,-0.0353,97.4110
115.3281,5.9723,10.0000,1.6874,4.2230,4.2230,-0.0654,78.8223
25.0880,20.3456,10.0000,1.4731,14.3865,14.3865,-0.0370,4.2802
129.2971,1.5030,10.0000,1.8679,1.0628,1.0628,-94.9053,94.9017
148.4808,22.2979,10.0000,1.4091,15.7670,15.7670,0.0290,156.7259
77.1635,9.1980,10.0000,1.6047,6.5040,6.5040,0.1206,37.1843
132.6422,48.6164,10.0000,1.5699,34.3770,34.3770,-0.0934,112.1406
88.2039,13.5520,10.0000,1.5350,9.5827,9.5827,0.1130,50.4572
23.2129,2.2802,10.0000,1.8798,1.6124,1.6124,-3.0134,3.3037
29.9794,12.4079,10.0000,1.9543,8.7737,8.7737,-0.0971,4.4892
61.0432,27.8164,10.0000,0.9934,19.6692,19.6692,0.1347,37.3570
112.3059,1.5104,10.0000,0.6422,1.0680,1.0680,-208.3489,208.3386
123.8376,27.8707,10.0000,1.7098,19.7076,19.7076,-0.0342,89.6828
118.4945,1.7151,10.0000,1.5241,1.2128,1.2128,-97.7045,97.6635
47.7786,7.3165,10.0000,0.7599,5.1736,5.1736,-0.0017,29.9309
80.1096,21.5155,10.0000,1.2215,15.2138,15.2138,-0.2064,52.6463
13.4926,31.3159,10.0000,1.9090,22.1437,22.1437,-0.1955,0.9007
16.7559,2.3830,10.0000,0.7071,1.6850,1.6850,-4.0494,3.9854
20.4439,49.7638,10.0000,1.4895,35.1883,35.1883,0.0140,2.9055
101.7978,24.5809,10.0000,0.7911,17.3813,17.3813,0.1792,130.9914
74.2766,4.9898,10.0000,1.4397,3.5283,3.5283,-40.6685,40.4407
28.4566,4.5996,10.0000,1.4311,3.2524,3.2524,-5.9750,5.9220
74.2509,2.9769,10.0000,1.1615,2.1050,2.1050,-50.4234,50.3794
22.1412,36.3199,10.0000,1.4884,25.6820,25.6820,-0.0159,3.2326
8.2461,5.7414,10.0000,1.1707,4.0598,4.0598,-0.1225,0.5910
127.6069,11.8643,10.0000,1.7774,8.3893,8.3893,-0.0875,91.5356
84.0839,45.4792,10.0000,1.5610,32.1587,32.1587,0.0387,45.4210
139.4413,7.0869,10.0000,1.1428,5.0112,5.0112,-0.0366,170.1557
104.5001,3.1835,10.0000,1.4303,2.2511,2.2511,-81.0290,80.9823
87.4186,0.8562,10.0000,1.4618,0.6054,0.6054,-55.5492,55.3599
122.3096,6.3197,10.0000,1.8316,4.4687,4.4687,-0.0390,81.8141
131.8521,30.8500,10.0000,1.9904,21.8142,21.8142,-0.0771,87.2969
148.3367,20.3182,10.0000,1.5925,14.3671,14.3671,0.1409,138.0660
0.0784,3.0949,10.0000,1.2587,2.1884,2.1884,0.0587,-0.0821
129.8158,14.8685,10.0000,0.5734,10.5136,10.5136,-0.0059,293.9236
91.8850,45.6796,10.0000,0.6623,32.3004,32.3004,0.0650,127.4542
148.4925,4.5418,10.0000,1.7874,3.2115,3.2115,-130.9105,130.8217
79.1520,35.7390,10.0000,1.8739,25.2713,25.2713,0.1179,33.6242
71.9285,21.7242,10.0000,1.5075,15.3613,15.3613,0.0325,34.4320
120.2021,2.5849,10.0000,1.1935,1.8278,1.8278,-128.4865,128.4323
34.1764,2.2928,10.0000,1.9421,1.6212,1.6212,-6.2643,6.3877
74.7141,0.9701,10.0000,0.6199,0.6859,0.6859,-95.5546,95.3938
135.1279,23.0503,10.0000,1.0789,16.2990,16.2990,0.1748,169.2681
86.1992,3.4351,10.0000,0.5247,2.4290,2.4290,-150.1355,150.3807
126.7767,4.9627,10.0000,1.3879,3.5091,3.5091,-122.8478,122.7496
110.7960,14.2237,10.0000,1.3524,10.0576,10.0576,-0.0076,90.6063
87.8981,15.6965,10.0000,0.5184,11.0991,11.0991,-0.0973,149.0505
37.0102,3.5513,10.0000,1.3847,2.5112,2.5112,-10.5100,10.6617
99.9624,44.7962,10.0000,1.0403,31.6757,31.6757,0.0771,96.0683
12.5224,2.4281,10.0000,0.5382,1.7170,1.7170,-3.0470,3.1224
93.8940,46.4559,10.0000,1.9679,32.8493,32.8493,0.0261,44.7964
99.1417,40.1742,10.0000,0.6983,28.4074,28.4074,-0.0899,140.8366
109.4628,15.8862,10.0000,1.3259,11.2332,11.2332,0.0243,90.2592
133.6128,31.2618,10.0000,1.7952,22.1055,22.1055,-0.0721,99.4183
147.3455,14.0835,10.0000,1.5238,9.9585,9.9585,-0.0915,142.4973
115.3544,10.7180,10.0000,0.5525,7.5788,7.5788,0.0089,240.7604
87.2170,35.9451,10.0000,1.1603,25.4170,25.4170,0.1843,65.3589
139.2470,45.9833,10.0000,1.1597,32.5151,32.5151,-0.0466,167.2735
87.0136,38.7923,10.0000,1.6492,27.4303,27.4303,0.1675,45.8052
2.5474,3.4466,10.0000,1.9998,2.4371,2.4371,-0.0954,0.2132
18.1289,3.1494,10.0000,0.8862,2.2269,2.2269,-3.8986,3.8384
129.4066,42.0309,10.0000,1.8287,29.7203,29.7203,0.0286,91.4144
72.6445,3.8527,10.0000,0.5746,2.7243,2.7243,-97.5724,97.4744
126.7284,15.1304,10.0000,0.9975,10.6988,10.6988,-0.1837,160.9678
31.4108,22.4036,10.0000,1.5943,15.8417,15.8417,0.1200,6.0961
82.8437,23.8410,10.0000,1.2481,16.8581,16.8581,0.2313,55.1065
94.4825,47.1104,10.0000,1.3200,33.3121,33.3121,-0.1624,67.7274
4.7987,3.3839,10.0000,0.8370,2.3928,2.3928,-0.4398,0.1785
92.2070,9.7500,10.0000,0.6845,6.8943,6.8943,0.1920,124.3160
54.3617,2.7665,10.0000,1.2278,1.9562,1.9562,-25.3256,25.6540
7.4299,28.9080,10.0000,1.8111,20.4411,20.4411,0.0272,0.4588
73.4355,32.9536,10.0000,1.4621,23.3017,23.3017,-0.1701,36.9345
28.8766,17.6154,10.0000,1.1724,12.4560,12.4560,-0.0435,7.1186
18.4626,13.8993,10.0000,0.7057,9.8283,9.8283,0.1119,4.9904
30.8241,4.7212,10.0000,0.7117,3.3384,3.3384,-14.2082,14.0645
21.9772,3.2240,10.0000,1.9739,2.2797,2.2797,-2.6167,2.6683
28.3608,3.3752,10.0000,1.9578,2.3866,2.3866,-4.3721,4.3483
6.3979,3.6620,10.0000,1.1433,2.5894,2.5894,-0.3063,0.3114
95.2797,23.3774,10.0000,1.6341,16.5303,16.5303,0.0902,55.6249
42.2800,4.3743,10.0000,1.3379,3.0931,3.0931,-14.1962,14.3513
80.7895,21.3172,10.0000,1.6350,15.0735,15.0735,-0.1835,40.0668
104.2745,12.2856,10.0000,1.9639,8.6872,8.6872,-0.0028,55.2388
74.8674,2.2085,10.0000,0.5628,1.5616,1.5616,-105.6023,105.5148
80.3702,45.2086,10.0000,1.0265,31.9673,31.9673,0.2397,62.9885
66.7775,3.7046,10.0000,1.2150,2.6195,2.6195,-39.1186,38.8535
18.5898,24.8214,10.0000,0.7624,17.5514,17.5514,-0.0009,4.4860
73.5536,35.1640,10.0000,1.0339,24.8647,24.8647,0.0513,52.1350
127.9497,2.8558,10.0000,1.8327,2.0194,2.0194,-94.6441,94.5857
131.0891,2.1357,10.0000,0.6037,1.5102,1.5102,-302.0128,301.8269
40.5441,2.4560,10.0000,0.6391,1.7367,1.7367,-27.0256,27.2367
31.2692,14.4692,10.0000,0.8087,10.2313,10.2313,0.1345,11.9892
84.7469,3.5942,10.0000,1.4228,2.5415,2.5415,-53.5505,53.6977
96.0468,26.2016,10.0000,0.9101,18.5273,18.5273,-0.0528,101.4357
62.5543,7.2461,10.0000,1.6217,5.1238,5.1238,0.0819,24.1796
30.8963,27.3169,10.0000,0.9586,19.3160,19.3160,-0.0969,9.9258
142.1900,17.1375,10.0000,1.6482,12.1180,12.1180,0.0603,122.6321
12.3107,35.7878,10.0000,0.8793,25.3058,25.3058,-0.0409,1.9184
15.8564,38.6598,10.0000,1.5065,27.3366,27.3366,0.0722,1.7033
21.3062,22.6239,10.0000,0.6979,15.9975,15.9975,-0.0934,6.5597
24.9691,1.5208,10.0000,1.9137,1.0754,1.0754,-3.6237,3.5326
93.1438,30.1472,10.0000,1.1669,21.3173,21.3173,0.0650,74.3697
86.0565,37.9511,10.0000,1.0370,26.8354,26.8354,0.1562,71.3360
7.8117,32.5230,10.0000,0.7547,22.9972,22.9972,0.1817,0.8060
139.6802,31.1553,10.0000,1.2486,22.0301,22.0301,-0.0512,156.4219
109.2993,8.1772,10.0000,1.1782,5.7821,5.7821,-0.1876,101.2744
110.6762,4.9055,10.0000,0.5993,3.4687,3.4687,-216.7891,216.9139
9.5107,21.8411,10.0000,1.8318,15.4440,15.4440,0.0541,0.5405
129.0661,6.5115,10.0000,1.8617,4.6043,4.6043,-0.0430,89.1619
140.1608,23.2764,10.0000,1.6740,16.4589,16.4589,-0.1616,117.3626
147.6597,34.6081,10.0000,1.2079,24.4716,24.4716,0.0002,180.6182
