velocity,radius,weight,stiffness,displacement_x,displacement_y,sequence_id,step_in_sequence
82.2014,1.3203,10.0000,1.2121,-74.9691,80.2308,41,4
72.7846,21.9880,10.0000,0.5367,-0.6163,98.9023,41,5
27.4074,14.6176,10.0000,0.6991,7.5635,7.6075,41,6
106.3861,41.5442,10.0000,1.5104,-45.2047,59.6547,41,7
86.6321,48.2188,10.0000,1.0224,-11.1619,72.6863,41,8
43.8419,17.0033,10.0000,1.1946,8.0265,13.9221,41,9
86.1155,6.8272,10.0000,1.4599,-29.6502,41.2153,41,10
57.2338,7.6432,10.0000,0.5903,37.5795,40.8724,42,1
37.2943,18.7068,10.0000,1.6318,-2.1780,8.2137,42,2
60.3832,28.3140,10.0000,1.6838,-2.3295,21.6259,42,3
85.0291,14.4638,10.0000,1.4122,2.7985,51.0396,42,4
125.7339,0.5779,10.0000,0.8399,-309.2335,200.1125,42,5
15.1822,13.9813,10.0000,0.5180,-2.8123,3.2936,42,6
96.2012,49.5723,10.0000,1.6914,0.9629,54.8313,42,7
94.2409,19.5704,10.0000,1.6082,28.1959,47.4061,42,8
43.7518,37.1475,10.0000,0.6826,-19.3012,20.2388,42,9
69.9558,24.4402,10.0000,1.8958,-0.4759,25.8930,42,10
114.8275,7.7848,10.0000,1.6628,-3.9989,79.3638,43,1
67.7458,43.4735,10.0000,0.5844,-17.0587,76.5581,43,2
129.3086,33.5026,10.0000,1.1817,11.6895,141.1404,43,3
102.0592,46.9222,10.0000,1.2182,-9.2185,84.9698,43,4
21.1585,11.3821,10.0000,1.7997,-0.7662,2.2503,43,5
30.2376,8.8693,10.0000,0.8096,-6.5625,9.0028,43,6
26.1091,21.5476,10.0000,1.4922,1.2912,4.3201,43,7
54.7162,9.8861,10.0000,0.8125,-12.1622,34.7605,43,8
36.8250,24.3470,10.0000,0.8310,3.7587,15.9944,43,9
56.1058,24.8749,10.0000,1.4261,6.1284,21.1511,43,10
119.2800,14.7636,10.0000,1.8632,43.6220,62.6296,44,1
34.1569,25.6525,10.0000,1.3083,5.7478,6.7312,44,2
92.2109,45.9578,10.0000,1.5372,31.3614,45.4918,44,3
55.7068,15.4613,10.0000,1.3422,-10.3794,20.7489,44,4
109.8325,21.2291,10.0000,1.6093,16.5255,73.2041,44,5
20.2119,45.6342,10.0000,1.0216,2.6320,3.0953,44,6
9.3228,27.7036,10.0000,1.8733,-0.1116,0.4364,44,7
95.4837,34.7139,10.0000,0.8921,-59.5562,82.9711,44,8
105.6522,10.1992,10.0000,1.7745,-23.2767,58.2788,44,9
113.1923,41.8906,10.0000,1.1824,-25.2667,105.2270,44,10
28.0309,1.3109,10.0000,0.6368,-17.6197,16.2882,45,1
120.6674,31.2184,10.0000,0.6185,-53.5170,229.3229,45,2
148.6782,48.5310,10.0000,1.5038,38.3614,141.7447,45,3
11.7343,26.3937,10.0000,1.9838,-0.3021,0.6886,45,4
103.6600,28.8724,10.0000,1.2615,44.9404,72.3142,45,5
48.5684,7.5226,10.0000,1.1096,-3.0266,21.0269,45,6
60.9989,33.8690,10.0000,1.6358,10.9297,20.0194,45,7
133.6940,21.3438,10.0000,1.1585,2.6435,154.4120,45,8
116.1918,25.3264,10.0000,0.6541,43.7899,201.5537,45,9
68.3403,32.6433,10.0000,1.6049,-9.5921,27.7006,45,10
73.4647,28.2256,10.0000,0.6482,2.0707,83.1997,46,1
147.9156,6.9804,10.0000,1.0153,-54.5889,208.5628,46,2
30.5548,29.0415,10.0000,0.6003,6.0975,14.4588,46,3
68.4526,49.4954,10.0000,0.9855,-32.9335,34.3498,46,4
5.1739,30.2666,10.0000,1.6967,-0.0712,-0.0824,46,5
142.5818,3.4658,10.0000,0.7285,-185.0908,434.3540,46,6
69.4594,1.9335,10.0000,1.0958,-45.1195,56.2277,46,7
38.0277,3.3370,10.0000,0.5720,-37.4237,24.3412,46,8
123.3980,39.1880,10.0000,1.6324,25.1578,89.8746,46,9
105.9042,25.8063,10.0000,1.4932,30.8322,68.4746,46,10
66.8379,49.2716,10.0000,1.2279,-6.6078,35.9105,47,1
4.4988,37.2072,10.0000,0.8260,-0.0349,0.0412,47,2
124.0814,11.3959,10.0000,1.2275,-2.9443,125.3590,47,3
7.1766,20.4077,10.0000,1.9290,-0.0124,0.3086,47,4
73.3286,46.1773,10.0000,1.2313,-0.4586,43.7911,47,5
79.8196,30.7359,10.0000,1.6887,-19.0272,32.3304,47,6
30.4011,40.4040,10.0000,0.7022,-1.4256,12.9121,47,7
42.9539,46.7740,10.0000,1.4222,-3.4093,12.5734,47,8
120.9284,23.7995,10.0000,1.1133,-91.2123,94.4121,47,9
139.4262,42.9753,10.0000,1.0130,54.5331,184.0929,47,10
96.9470,1.7452,10.0000,0.8725,-134.1332,148.9259,48,1
80.3496,11.1167,10.0000,1.2423,34.7449,38.5494,48,2
101.3792,14.0980,10.0000,0.8966,-43.1224,106.3513,48,3
110.7385,15.5680,10.0000,1.0143,-29.8975,117.4499,48,4
145.7086,3.5699,10.0000,1.5312,-224.9956,126.8844,48,5
37.1529,2.9215,10.0000,1.6382,-13.6882,7.3129,48,6
130.4325,22.9703,10.0000,0.7693,-114.9881,189.0425,48,7
18.8129,12.0188,10.0000,1.8549,-0.3408,2.0417,48,8
38.0656,2.6155,10.0000,0.7131,-27.6022,17.2931,48,9
123.0699,41.7721,10.0000,1.0448,-63.3743,130.3750,48,10
106.4047,44.9950,10.0000,0.6492,104.3715,139.5625,49,1
13.0616,8.7203,10.0000,1.9971,0.1302,0.9004,49,2
37.3424,38.6469,10.0000,1.8684,2.0480,7.0242,49,3
5.7002,29.5664,10.0000,1.3137,-0.0332,0.2112,49,4
16.8677,8.5462,10.0000,1.6474,-1.3073,1.3539,49,5
65.5914,44.1161,10.0000,0.6057,2.4954,71.0991,49,6
89.6911,40.9041,10.0000,1.3002,-5.9574,61.6069,49,7
79.2861,1.5446,10.0000,1.6052,-65.2538,37.5148,49,8
120.0750,5.1988,10.0000,1.7764,-2.9790,81.0067,49,9
5.9771,29.8621,10.0000,1.5827,0.0374,0.1020,49,10
113.2030,38.6440,10.0000,1.3841,-51.2020,77.2134,50,1
120.3137,13.3681,10.0000,1.5360,-14.3119,93.1186,50,2
71.3678,34.3465,10.0000,1.7169,18.2665,23.4704,50,3
143.1366,47.9374,10.0000,1.9906,11.9879,102.2011,50,4
111.4821,23.0061,10.0000,1.6550,-28.9494,69.2549,50,5
100.3632,8.5931,10.0000,0.9859,-47.7361,90.3302,50,6
3.4520,23.3689,10.0000,1.0285,0.0743,-0.0075,50,7
123.1150,28.5980,10.0000,0.5413,-49.7733,275.6144,50,8
94.4563,15.6528,10.0000,0.9362,10.4040,94.6460,50,9
144.9283,6.9560,10.0000,0.8432,144.0378,202.9231,50,10
41.4038,27.3034,10.0000,1.2821,-8.5071,10.3415,51,1
148.3717,21.5099,10.0000,0.8725,-159.4776,195.4562,51,2
59.8613,3.5568,10.0000,1.8600,-31.9493,14.7250,51,3
111.3559,4.8815,10.0000,1.1323,-160.8350,89.6563,51,4
95.7812,18.1782,10.0000,1.9986,6.0880,45.3152,51,5
82.1544,29.6858,10.0000,0.7195,18.1915,92.1169,51,6
134.9140,12.5252,10.0000,1.6132,30.2857,108.6723,51,7
44.9663,10.4306,10.0000,0.9314,6.9203,20.5560,51,8
34.7252,46.6300,10.0000,1.7543,2.3208,6.5851,51,9
133.1952,43.3080,10.0000,1.2849,89.2774,105.4189,51,10
101.9554,49.0611,10.0000,0.9423,-71.7354,84.0374,52,1
10.0419,20.1384,10.0000,0.6475,-0.3347,1.6963,52,2
89.9157,44.6273,10.0000,1.4286,-32.8864,46.0146,52,3
140.6174,5.1856,10.0000,0.6357,-46.6831,307.6167,52,4
89.1274,1.3080,10.0000,0.9250,-99.8627,90.4293,52,5
91.3582,6.3684,10.0000,1.7755,19.2389,42.7428,52,6
67.9419,36.8441,10.0000,0.7762,-41.6913,42.4180,52,7
118.1518,17.2181,10.0000,1.0674,-2.4928,130.7444,52,8
57.1615,11.9375,10.0000,0.8227,-8.9357,38.6041,52,9
95.8161,44.0461,10.0000,1.2916,-48.2819,52.3920,52,10
98.2647,38.9361,10.0000,0.5952,-22.9614,160.5663,53,1
140.9098,26.8753,10.0000,1.6979,-28.2182,113.5210,53,2
120.0784,37.2802,10.0000,1.2715,63.5238,93.9845,53,3
77.0046,29.6752,10.0000,1.3088,-28.9070,35.1529,53,4
74.7934,28.0772,10.0000,1.6080,-10.0915,33.5330,53,5
129.4702,21.5147,10.0000,0.6143,157.7521,222.7497,53,6
8.7039,24.4493,10.0000,1.4675,0.2576,0.4155,53,7
65.5519,31.8641,10.0000,1.9402,-7.5716,20.8791,53,8
67.9802,26.4922,10.0000,1.1702,-8.6325,38.5501,53,9
1.6431,33.4309,10.0000,1.7334,0.0272,0.0157,53,10
24.3918,18.7284,10.0000,0.6577,-4.9017,7.6889,54,1
2.7266,47.5731,10.0000,1.4459,0.0195,0.1821,54,2
15.7603,33.2106,10.0000,1.7780,-0.1877,1.3652,54,3
36.1357,29.7534,10.0000,0.6524,0.6570,19.9331,54,4
85.1779,2.4271,10.0000,1.5785,-77.8699,37.6098,54,5
57.1044,44.6252,10.0000,1.2884,8.9508,23.5424,54,6
15.9404,12.6849,10.0000,1.8887,0.8772,1.0477,54,7
82.5810,43.5144,10.0000,1.3979,22.3806,43.4515,54,8
75.0839,9.3013,10.0000,0.7572,-12.0424,73.4351,54,9
146.5888,40.5185,10.0000,1.4249,-43.5115,144.5267,54,10
17.8497,32.3099,10.0000,1.2348,-0.2295,2.6470,55,1
102.5758,16.6169,10.0000,0.7987,-72.6959,109.7073,55,2
123.2163,24.7097,10.0000,0.5985,-173.4121,185.1040,55,3
38.9948,19.7558,10.0000,1.2132,8.5676,9.1956,55,4
63.9756,1.8984,10.0000,1.7399,-37.9768,18.8179,55,5
112.3433,48.1191,10.0000,1.1784,-61.3974,87.7882,55,6
149.7638,5.5256,10.0000,1.5927,18.5338,139.6124,55,7
147.9172,5.2110,10.0000,1.9092,-34.0021,109.5030,55,8
81.0857,34.6249,10.0000,0.9256,-4.0905,70.9941,55,9
57.8292,46.5297,10.0000,1.2000,5.9013,27.1070,55,10
74.7546,34.8242,10.0000,1.7319,-17.4439,27.3526,56,1
117.5605,27.8075,10.0000,1.2809,30.9576,103.2109,56,2
126.1629,33.7178,10.0000,1.2859,-20.7816,121.8977,56,3
113.8461,24.9709,10.0000,1.6470,24.3681,74.9600,56,4
11.4359,16.7588,10.0000,1.3074,-0.5717,0.6741,56,5
23.5045,30.5702,10.0000,1.3082,1.8964,3.8913,56,6
129.9491,24.6872,10.0000,1.5464,-2.9056,108.9892,56,7
103.4671,15.0010,10.0000,1.4997,36.7075,61.2954,56,8
51.7718,30.4835,10.0000,1.4702,11.3618,14.3345,56,9
59.9488,31.6393,10.0000,0.6059,-14.4902,57.6178,56,10
143.9616,37.7923,10.0000,1.0978,-54.9305,180.7357,57,1
80.1206,7.2825,10.0000,1.4636,-0.0470,43.9454,57,2
53.1759,17.3556,10.0000,0.8571,-12.9610,30.2339,57,3
149.0014,22.0367,10.0000,0.6452,-216.9930,267.0389,57,4
43.5880,3.0811,10.0000,1.0425,-25.3285,13.4224,57,5
8.7186,21.2806,10.0000,1.2443,-0.1797,0.4373,57,6
92.2809,18.8660,10.0000,1.0212,44.6825,70.3842,57,7
145.5205,7.3033,10.0000,1.1260,-61.3076,177.8147,57,8
43.7145,25.9237,10.0000,1.7231,3.0459,10.4321,57,9
76.5432,34.4117,10.0000,0.5382,44.3502,99.6335,57,10
51.0579,3.8147,10.0000,0.7929,-40.9465,38.6971,58,1
132.8039,25.3767,10.0000,1.6877,-33.8784,98.8044,58,2
64.5104,31.4674,10.0000,1.8887,-15.1064,15.8300,58,3
53.5059,43.0765,10.0000,0.6936,-15.6879,38.5406,58,4
84.2003,9.0004,10.0000,0.6321,33.9298,106.8151,58,5
50.9560,48.7531,10.0000,0.5593,0.6091,46.3864,58,6
4.0417,3.3256,10.0000,1.4455,-0.1646,0.1961,58,7
14.3949,44.0123,10.0000,1.6701,-0.4125,1.2483,58,8
105.5293,4.3763,10.0000,1.0711,-116.8425,135.1989,58,9
82.7446,37.0259,10.0000,1.8191,-15.7537,34.2554,58,10
87.7902,12.6863,10.0000,1.0976,-32.6401,62.2196,59,1
134.8507,39.1737,10.0000,1.1750,-77.3181,133.9771,59,2
85.8359,49.0456,10.0000,1.3496,24.1167,48.8345,59,3
112.9287,1.7762,10.0000,1.0012,-197.2440,111.3613,59,4
95.0000,10.9265,10.0000,0.8809,-24.2919,99.5623,59,5
122.5765,6.6735,10.0000,1.1790,-89.1161,90.8975,59,6
48.3784,15.0016,10.0000,1.3284,-6.5215,16.3787,59,7
134.7138,31.6191,10.0000,1.6297,-33.4807,106.2858,59,8
140.1118,19.2544,10.0000,1.2944,-105.3551,109.2933,59,9
143.8340,22.5025,10.0000,1.0704,-61.9114,183.0816,59,10
33.5718,17.7616,10.0000,0.5610,-1.5578,20.1234,60,1
93.8906,15.8645,10.0000,1.5440,39.4496,41.2434,60,2
105.1237,19.5049,10.0000,1.6482,12.0156,65.9485,60,3
16.5073,14.9285,10.0000,0.7440,0.4010,3.6014,60,4
139.6164,0.7019,10.0000,0.7837,-302.9369,258.4998,60,5
56.6322,29.7837,10.0000,1.0070,-22.2706,22.9927,60,6
69.5664,40.4231,10.0000,1.2865,25.7160,27.3159,60,7
8.7665,33.8726,10.0000,0.6816,-0.0196,1.0909,60,8
89.1262,8.7649,10.0000,1.3807,-12.6280,56.2830,60,9
128.3102,26.9503,10.0000,0.9140,52.6566,172.2801,60,10
112.6901,16.6163,10.0000,1.3489,64.9801,68.4839,61,1
20.6803,24.3477,10.0000,0.9927,-2.0471,3.7669,61,2
111.3705,22.5477,10.0000,1.1983,-37.5525,96.4499,61,3
89.5568,10.7130,10.0000,0.7355,16.6508,107.9093,61,4
146.6654,46.3738,10.0000,0.9621,-120.5382,188.2962,61,5
145.8907,42.1928,10.0000,1.6820,-7.2405,126.3817,61,6
14.8526,7.7655,10.0000,1.3481,0.0783,1.5560,61,7
18.4977,19.8302,10.0000,1.1863,0.8203,2.8003,61,8
88.9636,10.2574,10.0000,0.7153,-45.0546,100.9527,61,9
71.5058,3.3022,10.0000,1.1305,-56.7108,53.9181,61,10
38.2643,49.6576,10.0000,1.5199,-6.0177,7.5170,62,1
32.6702,22.2175,10.0000,0.5418,-2.8060,19.5555,62,2
113.6826,7.7883,10.0000,0.7296,-69.2413,163.0149,62,3
64.5893,17.9743,10.0000,0.7795,-34.6098,40.7289,62,4
14.0395,0.6373,10.0000,1.3227,-2.2536,1.3762,62,5
90.7978,31.7140,10.0000,0.6280,0.6443,131.1611,62,6
85.6482,36.5088,10.0000,1.7461,-1.0481,41.9651,62,7
94.6089,48.7860,10.0000,0.7170,-52.2592,113.3112,62,8
110.8097,29.4534,10.0000,1.1109,-67.8215,87.1644,62,9
131.6723,16.4788,10.0000,0.7335,-111.5525,208.4023,62,10
75.8936,27.5902,10.0000,0.9289,36.7933,49.9681,63,1
27.3212,30.1398,10.0000,1.2032,-1.5482,5.9456,63,2
58.3693,34.7073,10.0000,1.9602,5.9913,16.5654,63,3
109.6077,41.9688,10.0000,1.6284,27.3261,68.5976,63,4
99.2602,42.1975,10.0000,1.6657,2.4963,59.1709,63,5
50.7354,1.7001,10.0000,1.5936,-21.0677,18.3773,63,6
48.8813,48.8465,10.0000,1.0173,8.0127,22.0470,63,7
55.5157,27.6309,10.0000,0.9278,-20.1456,26.5404,63,8
55.8965,9.5588,10.0000,0.7113,28.2789,33.7045,63,9
58.4817,19.0643,10.0000,0.5339,32.6738,55.1709,63,10
104.8615,46.7491,10.0000,1.6928,4.5919,64.5956,64,1
6.2730,28.2811,10.0000,0.8114,0.3941,0.3922,64,2
64.3954,36.4292,10.0000,0.6601,6.0091,62.7584,64,3
39.1764,45.6405,10.0000,1.0270,2.8642,14.7538,64,4
90.4159,11.3311,10.0000,1.7996,7.5598,44.6817,64,5
139.1976,3.8382,10.0000,1.6768,-150.6766,159.7437,64,6
67.5739,9.4343,10.0000,0.5451,45.9784,70.0180,64,7
47.9358,38.7625,10.0000,0.7229,-14.3477,28.4499,64,8
67.9906,4.3886,10.0000,1.0908,-58.3646,55.7863,64,9
7.3744,29.1192,10.0000,0.7853,0.1856,0.7213,64,10
133.6355,26.6575,10.0000,1.5154,17.8801,116.4915,65,1
16.0412,47.7196,10.0000,1.9389,-0.8124,1.0013,65,2
143.4517,44.1128,10.0000,1.7957,-45.8586,104.8630,65,3
14.2212,27.9003,10.0000,0.6396,0.2572,3.1299,65,4
71.0727,44.1272,10.0000,1.9219,9.7142,24.4799,65,5
134.7637,35.9927,10.0000,1.3940,56.4498,117.3295,65,6
86.6766,24.3972,10.0000,0.7861,25.7040,92.2926,65,7
119.3541,16.5643,10.0000,1.0658,-47.8541,124.6092,65,8
76.4063,14.9768,10.0000,0.6006,-30.7278,92.1350,65,9
46.1152,36.1762,10.0000,0.7085,5.9941,29.4559,65,10
143.8937,42.7414,10.0000,0.9419,-51.7189,213.7760,66,1
92.4665,39.1491,10.0000,1.7375,-17.7635,45.8170,66,2
85.9457,6.9653,10.0000,0.7393,-47.7154,87.8163,66,3
67.6445,41.2631,10.0000,1.9226,1.4012,23.6828,66,4
53.4385,48.7979,10.0000,0.7480,-16.1441,34.6035,66,5
127.6060,5.4617,10.0000,0.5903,-148.6177,232.6680,66,6
11.2266,19.9951,10.0000,1.1601,0.1601,1.1269,66,7
45.2557,17.9977,10.0000,1.4616,-5.7642,12.7537,66,8
139.3066,40.7004,10.0000,0.6140,213.3099,233.0302,66,9
48.0315,40.4978,10.0000,0.5026,27.1644,36.9148,66,10
82.0823,18.8886,10.0000,1.2370,19.4683,50.8801,67,1
140.9492,48.9540,10.0000,1.4911,-69.0618,113.9749,67,2
127.4583,2.5496,10.0000,1.4032,-173.0873,129.3885,67,3
96.0112,15.7002,10.0000,1.0224,-31.5674,84.4229,67,4
71.3368,22.2271,10.0000,1.3808,10.9868,35.1269,67,5
38.5188,45.8405,10.0000,1.4876,4.8890,8.5029,67,6
8.6014,39.2390,10.0000,0.5027,0.3252,1.2797,67,7
91.1193,22.0206,10.0000,0.7616,-14.2767,108.0465,67,8
67.6182,44.1679,10.0000,0.5028,-25.5010,87.4078,67,9
69.1943,15.0584,10.0000,1.0852,-28.6638,33.5459,67,10
20.7937,6.9034,10.0000,1.0224,-1.3699,4.0848,68,1
53.1684,11.4149,10.0000,0.9790,12.1652,26.1744,68,2
41.4518,14.6644,10.0000,0.5462,10.2753,29.5507,68,3
19.8058,29.2603,10.0000,0.5164,-4.0339,6.5110,68,4
100.6533,8.5389,10.0000,1.1329,-48.1554,75.3928,68,5
42.8243,20.0901,10.0000,1.1179,-6.8019,14.9418,68,6
45.1435,8.9831,10.0000,0.9797,7.2221,19.5448,68,7
69.2958,15.8188,10.0000,1.9608,-13.1690,20.8363,68,8
95.6152,15.7021,10.0000,1.4393,-13.3341,62.1363,68,9
73.2200,5.8300,10.0000,1.6976,-17.5201,26.0358,68,10
22.3941,3.3691,10.0000,0.8737,-6.5075,7.6031,69,1
61.5944,6.8381,10.0000,1.6331,-5.1579,22.5786,69,2
93.3485,47.7996,10.0000,1.7362,26.0479,42.8723,69,3
67.9234,37.0220,10.0000,1.8135,-17.1375,18.7427,69,4
143.9468,42.1836,10.0000,1.0671,-113.7451,157.4802,69,5
116.9920,21.3598,10.0000,0.6059,-134.8863,181.2282,69,6
78.2582,29.2300,10.0000,1.9918,15.4574,26.5323,69,7
43.8889,4.4269,10.0000,1.4511,-19.9734,12.6861,69,8
68.9046,29.3342,10.0000,1.6426,13.7280,25.4650,69,9
106.0112,30.4445,10.0000,0.5612,70.6961,187.3532,69,10
38.6262,45.9228,10.0000,0.5459,-13.2208,23.8524,70,1
147.6524,18.8308,10.0000,0.6135,176.1569,308.7106,70,2
88.2543,33.5555,10.0000,1.1754,-29.3443,59.5985,70,3
97.8299,4.0915,10.0000,1.4532,-75.3847,100.3091,70,4
13.3626,26.9437,10.0000,1.6904,-0.0059,1.0250,70,5
105.2093,5.1116,10.0000,1.8942,7.4585,58.0206,70,6
84.2820,3.2055,10.0000,1.0106,-51.7538,122.8029,70,7
124.8628,18.1952,10.0000,1.6716,43.7803,82.4120,70,8
83.0662,41.5593,10.0000,1.3193,-31.3990,41.7219,70,9
55.0946,45.5683,10.0000,1.8408,3.9286,16.0659,70,10
126.1076,8.2570,10.0000,1.6092,-20.2846,96.6202,71,1
141.8369,14.4762,10.0000,1.6981,-16.1491,117.3109,71,2
144.5203,11.6477,10.0000,1.2582,-16.9997,165.0398,71,3
124.0497,25.7707,10.0000,1.3123,-1.9101,117.0810,71,4
119.6614,20.7527,10.0000,1.5405,-39.6267,84.0897,71,5
73.8768,48.7493,10.0000,1.2945,13.6983,39.7396,71,6
36.2332,22.1643,10.0000,1.3504,-5.9459,7.6270,71,7
85.5789,31.1355,10.0000,0.8307,43.2797,76.7286,71,8
6.1849,0.6196,10.0000,1.3340,-0.2454,0.5237,71,9
141.2159,28.8405,10.0000,1.1046,-6.6293,180.2853,71,10
38.1423,38.3333,10.0000,1.3528,-1.8837,10.6152,72,1
101.4967,12.3690,10.0000,1.6866,-19.2510,57.7499,72,2
12.8854,0.7718,10.0000,1.6078,-1.5800,1.2616,72,3
46.2115,46.7139,10.0000,1.7791,-3.6184,11.5354,72,4
88.6164,4.4387,10.0000,1.3415,-80.2561,61.6295,72,5
145.1502,22.3992,10.0000,1.2006,122.0760,126.0050,72,6
136.9080,41.3837,10.0000,1.8739,35.6343,93.2536,72,7
10.5762,36.4287,10.0000,1.5762,-0.1929,0.7445,72,8
120.3303,26.1057,10.0000,1.4753,-54.0655,81.9355,72,9
40.2281,1.9164,10.0000,0.8313,-21.6293,30.0204,72,10
122.1427,32.5616,10.0000,1.8239,41.2224,70.6450,73,1
148.2453,34.8148,10.0000,0.9563,-53.5418,223.6944,73,2
75.0748,19.7442,10.0000,1.5170,-14.4115,34.3835,73,3
60.3545,39.6545,10.0000,1.5893,11.1120,20.0550,73,4
136.8295,49.0148,10.0000,1.6275,-69.0249,92.0093,73,5
71.4242,2.7727,10.0000,1.3995,-59.3411,35.2219,73,6
123.8601,34.0392,10.0000,1.9581,10.7360,77.5502,73,7
39.9468,16.0805,10.0000,1.2391,8.2108,9.8071,73,8
100.7267,39.2306,10.0000,1.8032,-10.9543,55.1426,73,9
111.8093,2.0827,10.0000,1.8040,-103.5764,44.2552,73,10
36.5287,39.2967,10.0000,1.8711,1.6763,6.8191,74,1
115.0247,2.2240,10.0000,1.8568,-105.9384,91.8638,74,2
78.2385,42.5510,10.0000,1.3531,2.6949,45.1305,74,3
132.6347,37.1499,10.0000,1.2835,0.7541,136.9849,74,4
15.1694,13.5709,10.0000,0.7129,2.1258,2.4852,74,5
149.2358,8.5737,10.0000,1.9835,61.4440,93.9002,74,6
66.6819,33.0493,10.0000,1.8103,7.6920,23.0083,74,7
25.6312,9.7241,10.0000,1.6400,-2.3621,3.2086,74,8
30.0491,35.2290,10.0000,0.5676,-9.1340,12.9275,74,9
136.3610,25.3769,10.0000,1.2977,-27.6376,140.5865,74,10
139.3895,46.9056,10.0000,0.5923,-81.2159,317.8571,75,1
50.5049,40.3154,10.0000,0.5485,-1.6793,46.5619,75,2
13.5249,30.0870,10.0000,0.5923,-1.7003,2.4284,75,3
105.0869,4.1405,10.0000,1.9820,-79.6241,52.5866,75,4
43.9942,48.1865,10.0000,0.9451,-6.4825,19.4898,75,5
73.5868,41.5158,10.0000,0.5528,-58.3179,78.7116,75,6
147.3094,37.0403,10.0000,1.2623,-93.2969,144.4590,75,7
84.0461,29.8532,10.0000,1.2700,21.8170,51.3609,75,8
2.1880,32.7745,10.0000,0.6658,-0.0117,-0.1815,75,9
87.6829,19.7477,10.0000,1.7078,-19.7947,40.5041,75,10
52.4976,13.0096,10.0000,1.3812,13.3669,15.0402,76,1
99.3573,35.1456,10.0000,1.0277,1.5735,96.0040,76,2
135.7000,38.3639,10.0000,1.3766,-8.0102,133.5838,76,3
36.2808,29.5119,10.0000,1.6863,-0.7282,7.7737,76,4
7.7382,42.5615,10.0000,1.1046,0.2371,0.4518,76,5
75.5180,38.0468,10.0000,1.6536,8.3446,33.4552,76,6
86.7401,10.0631,10.0000,0.6366,34.3198,113.1693,76,7
30.3136,10.8029,10.0000,0.9997,2.3309,8.9153,76,8
114.4749,28.3301,10.0000,1.6840,17.8914,75.8297,76,9
135.9755,4.2641,10.0000,0.6233,-429.3496,237.9907,76,10
29.4893,33.8716,10.0000,1.3611,-3.3524,5.3902,77,1
36.6248,34.5342,10.0000,1.1487,3.0771,11.1284,77,2
132.6583,21.6178,10.0000,1.4234,48.7175,113.8503,77,3
113.9748,46.4487,10.0000,1.3440,29.5424,92.0677,77,4
75.6192,30.8230,10.0000,1.5299,22.8433,29.6230,77,5
115.3159,12.0430,10.0000,0.9762,45.6503,128.2207,77,6
35.1635,33.5731,10.0000,0.9176,5.2187,12.2926,77,7
73.8553,41.2467,10.0000,0.5554,35.0615,91.7832,77,8
85.1268,31.4750,10.0000,1.5685,16.1194,43.3181,77,9
8.5025,25.3126,10.0000,0.6985,-0.7007,0.6966,77,10
37.6626,49.4558,10.0000,0.8180,5.6813,16.4057,78,1
44.3261,19.9626,10.0000,1.5199,6.9533,10.4491,78,2
65.8485,27.9194,10.0000,1.8362,-3.1604,23.4842,78,3
43.6389,20.6716,10.0000,0.8921,-3.5716,21.1404,78,4
115.2564,12.0778,10.0000,0.9331,96.9964,104.1164,78,5
58.2127,32.6567,10.0000,1.4114,-9.2688,22.2398,78,6
121.5886,4.3648,10.0000,1.2888,-148.7334,91.5877,78,7
109.4051,13.7382,10.0000,0.7136,77.7006,148.7905,78,8
98.1321,37.3208,10.0000,0.8989,60.8167,87.9137,78,9
83.5105,33.0393,10.0000,1.4401,-5.7317,48.0915,78,10
92.4067,42.5337,10.0000,1.6360,-28.3879,43.8710,79,1
102.0268,8.1471,10.0000,1.9377,-15.6081,51.4788,79,2
117.2584,26.5378,10.0000,1.8071,20.9592,73.0830,79,3
41.6158,11.0520,10.0000,0.8564,4.3733,19.6533,79,4
42.4478,1.6737,10.0000,1.7849,-12.3780,12.9287,79,5
67.9889,22.6241,10.0000,1.9469,-0.8255,23.8207,79,6
67.6911,25.5473,10.0000,1.8570,7.9417,23.2272,79,7
143.2495,14.5870,10.0000,1.6648,-37.3816,117.4666,79,8
95.2111,29.5051,10.0000,1.6297,-30.9548,46.2991,79,9
0.4442,35.7460,10.0000,1.1114,-0.0651,-0.0807,79,10
70.9933,45.4026,10.0000,0.9554,-28.9262,44.1828,80,1
79.1770,21.2031,10.0000,0.8153,-31.3964,70.3325,80,2
22.2698,15.2284,10.0000,0.7860,-1.9862,6.0564,80,3
0.9162,35.1789,10.0000,1.7202,0.1347,-0.0274,80,4
33.8040,31.5105,10.0000,0.8659,1.2658,13.1840,80,5
19.9281,12.6094,10.0000,1.6067,-1.3597,2.0133,80,6
37.4954,42.9171,10.0000,1.6431,-3.4077,7.8145,80,7
114.3553,5.8177,10.0000,1.1832,58.0819,93.9495,80,8
110.1495,46.2651,10.0000,0.7902,-37.0590,148.8375,80,9
22.9734,2.0709,10.0000,1.7027,-4.2351,2.8080,80,10
52.7489,44.6794,10.0000,1.3844,-9.5113,17.7595,81,1
61.7390,2.3985,10.0000,1.7727,-16.3266,29.1533,81,2
92.9724,37.0314,10.0000,1.8008,21.2609,43.1012,81,3
56.2067,25.8921,10.0000,1.9390,7.6478,14.3928,81,4
49.6934,37.0857,10.0000,1.0616,-15.9315,16.9691,81,5
113.7759,32.7225,10.0000,0.5590,125.3808,194.7750,81,6
